 8, -6, 4, 10,
 0, -4, -3, 5,
 -12, -9, -7, 16,
 -2, 6, 4, 7,
 8, 5, 14, 16,
 -4, 2, -1, 4,
 2, 2, -4, 4,
 6, 2, 2, 6,
 -3, 5, -9, 10,
 -4, -6, -10, 12,
 -4, -5, -3, 7,
 1, -6, -1, 6,
 -4, 4, -3, 6,
 -2, 2, -1, 3,
 -8, -4, -12, 14,
 -2, -1, 6, 6,
 6, -5, -3, 8,
 2, 12, -6, 13,
 -4, -6, -7, 10,
 -1, -2, -4, 4,
 4, -2, -4, 6,
 2, -4, 1, 4,
 -8, -4, 17, 19,
 -2, 0, 9, 9,
 10, 1, -3, 10,
 -2, -1, -18, 18,
 -3, 0, 8, 8,
 -7, -2, 0, 7,
 0, -4, 2, 4,
 -6, 4, 7, 10,
 -2, -1, -3, 3,
 -6, 4, 6, 9,
 -3, -4, 2, 5,
 -5, 0, 9, 10,
 -2, -4, 3, 5,
 11, -5, 9, 15,
 5, 0, 4, 6,
 -3, -4, -1, 5,
 -7, -11, 1, 13,
 2, 8, 4, 9,
 0, -2, -12, 12,
 -7, -6, -5, 10,
 -4, 0, -10, 10,
 4, -9, -8, 12,
 5, 4, -2, 6,
 -2, -2, 5, 5,
 -12, -2, 0, 12,
 1, 6, -2, 6,
 -4, 0, 7, 8,
 8, 4, -18, 20,
 1, 0, 14, 14,
 -7, 7, 2, 10,
 1, 5, 1, 5,
 -4, 10, -1, 10,
 2, -2, -7, 7,
 -10, 0, -3, 10,
 11, -12, 2, 16,
 0, 3, -4, 5,
 -3, 2, 6, 7,
 -2, 10, -1, 10,
 0, -4, -11, 11,
 -2, 2, 0, 2,
 -6, 2, -1, 6,
 4, -8, 5, 10,
 8, -11, 0, 13,
 -2, -5, 3, 6,
 -8, -8, -4, 12,
 -6, -8, -3, 10,
 -6, 0, -12, 13,
 -4, -4, 4, 6,
 4, 7, 2, 8,
 -2, -8, -6, 10,
 -8, -4, 2, 9,
 -9, 6, 0, 10,
 -8, 4, -3, 9,
 -4, 5, 6, 8,
 2, -4, 5, 6,
 0, 3, -4, 5,
 -9, 6, -10, 14,
 -2, 7, -10, 12,
 -2, -13, 1, 13,
 -2, -3, 1, 3,
 10, -6, 1, 11,
 8, -3, -4, 9,
 -4, -6, -5, 8,
 -4, 6, 1, 7,
 0, 7, 10, 12,
 10, -2, 3, 10,
 -2, -5, 1, 5,
 -11, -6, 6, 13,
 -4, 2, 4, 6,
 2, 4, -6, 7,
 -2, -10, 3, 10,
 -6, 2, -15, 16,
 -6, -6, -8, 11,
 -7, 4, -15, 17,
 6, -2, -6, 8,
 1, -6, 3, 6,
 6, -6, -6, 10,
 0, -9, 3, 9,
 -9, 3, 6, 11,
 -2, 6, -4, 7,
 -4, -6, -5, 8,
 0, -5, 5, 7,
 5, -1, -9, 10,
 2, 12, 5, 13,
 -6, 2, -1, 6,
 0, -1, -16, 16,
 -6, -6, -14, 16,
 7, 5, 8, 11,
 -4, 2, -5, 6,
 -6, 6, 1, 8,
 -2, -1, 1, 2,
 6, 0, -1, 6,
 -2, 8, -15, 17,
 5, -6, 7, 10,
 18, -14, 14, 26,
 -2, 15, 2, 15,
 2, -3, 0, 3,
 -6, 4, -8, 10,
 -2, 0, 0, 2,
 -8, -2, -3, 8,
 -5, 1, -4, 6,
 4, -9, 1, 9,
 1, -8, -2, 8,
 -7, 2, -10, 12,
 -9, -6, 4, 11,
 2, -4, 1, 4,
 0, -2, -10, 10,
 0, -2, 0, 2,
 13, 11, 9, 19,
 -8, -1, 3, 8,
 4, -3, 0, 5,
 -8, 0, -5, 9,
 -8, -9, -9, 15,
 -4, -2, 1, 4,
 -1, -6, 11, 12,
 -8, 2, -3, 8,
 8, 3, 2, 8,
 0, -9, -3, 9,
 -5, 9, 3, 10,
 1, -1, -18, 18,
 10, 0, 4, 10,
 -2, -3, 9, 9,
 -2, 1, -2, 3,
 -4, -4, -8, 9,
 7, -6, 1, 9,
 6, -5, -6, 9,
 2, -9, 9, 12,
 6, -10, -2, 11,
 0, -6, 12, 13,
 -8, -6, -7, 12,
 -4, 12, -4, 13,
 7, -12, -2, 14,
 -8, 8, 1, 11,
 -9, 13, 5, 16,
 2, -2, -6, 6,
 -4, -8, -5, 10,
 0, -4, 7, 8,
 6, -2, -11, 12,
 -8, -3, -4, 9,
 -6, -4, 6, 9,
 -2, 6, -5, 8,
 -6, -3, -4, 7,
 0, 5, -6, 7,
 -6, 4, -8, 10,
 0, -2, -5, 5,
 -2, -14, 1, 14,
 -4, -4, -10, 11,
 5, 0, -16, 16,
 2, -2, -6, 6,
 -9, -10, -8, 15,
 -2, -2, 2, 3,
 -6, 0, -2, 6,
 0, -3, -1, 3,
 -4, 0, 0, 4,
 2, 2, -5, 5,
 -2, -6, -2, 6,
 2, -2, -2, 3,
 2, 0, 8, 8,
 -12, 18, 3, 21,
 8, 2, 0, 8,
 -4, 0, 8, 8,
 2, -4, 4, 6,
 -6, -6, 2, 8,
 -2, 2, -2, 3,
 -3, 1, 3, 4,
 -2, -3, -6, 7,
 5, -4, -7, 9,
 -5, -5, 3, 7,
 0, -8, 5, 9,
 -8, -4, -9, 12,
 0, -7, -4, 8,
 -11, -12, 5, 17,
 -4, -4, 7, 9,
 -4, -2, 5, 6,
 -8, 6, -12, 15,
 -6, 2, 15, 16,
 0, -4, 3, 5,

